"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Kiribati","KIR","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","50362899.0258213","48504372.1448044","41688870.0634448","40868061.3411628","44778026.9672358","45485871.8125431","38954155.2181227","31030208.2205748","30601467.6725665","39122519.5703623","47418251.936858","48579112.5552251","51414574.0587655","76093276.2923796","77308966.7814296","72687071.5917746","84333844.3912671","91394873.2165929","92824113.3830465","111956537.873503","114486992.31324","111839091.583599","109309455.383062","109124556.102536","115664065.832031","136240412.889435","149424674.499468","159031075.860289","158426622.681119","192075850.318705","206674916.653555","184123916.437014","228591513.587634","250113542.975787","288335223.020476","303916104.722932","336286717.626663","351403488.016687","318150215.874297","359607598.486336","364923344.275923","369580904.268534","331971327.18411","389132885.637712","365701362.129112","",
"St. Kitts and Nevis","KNA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","43200441.4814815","48137645.1851852","57544366.2962963","67214814.8148148","79844444.4444444","86622222.2222222","87974074.0740741","98703703.7037037","109707407.407407","128996296.296296","145985185.185185","168570370.37037","183351851.851852","212800000","213533333.333333","231448148.148148","251855555.555556","282151851.851852","302525925.925926","318355555.555556","355040225.410596","357876394.913432","378111444.778111","391558224.891558","424024024.024024","442976235.494754","426068624.179735","467998370.37037","512065370.37037","612075000","658340703.703704","743552925.925926","740371851.851852","749534037.037037","806446925.925926","801604296.296296","860296296.296296","885566666.666667","892225925.925926","948748148.148148","1009466666.66667","1029140740.74074","1090255555.55556","859733333.333333","822592592.592593","926838864.921867","",
"Korea, Rep.","KOR","GNI (current US$)","NY.GNP.MKTP.CD","3993663366.33663","2447278144.29966","2846923076.92308","4024615384.61538","3495962294.48479","3164780285.94509","4013451881.88142","5004496949.72621","6288564767.12032","7876852090.9159","9168722657.89272","9979331552.15002","10885882255.3247","13890029089.5525","19614188850.9108","21608057851.2397","29770041322.314","38336570247.9339","52122933884.2975","66830371900.8264","64803249743.7987","71939741711.1741","77633875824.4262","86845307943.311","96131422308.2132","99074963793.9358","114324828221.364","146156759171.74","198045492880.553","246202505064.369","283081992561.93","330310779265.601","355053245317.881","392141336149.266","462451480859.07","564501325276.008","608027091193.485","566694965106.3","378370425150.133","492026567258.014","572324070533.154","543949912726.203","624918960556.181","700262887098.861","791800835959.093","928297917610.366","1050141051885.2","1169640851893.23","1047605060656.69","942479070896.604","1145380644380.26","1261047470780.75","1291410762822.05","1379368985349.08","1491673283689.83","1470624628355.3","1505162317173.77","1629690182358.85","1732322374323.88","1665675897739.53","1658668665990.32","1838899317165.23","1698504088476.9","",
"Kuwait","KWT","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","1654799338.08026","1909599236.16031","2055199177.92033","2220399111.84036","2351999059.20038","2383639046.54438","3133407376.62104","3351279377.65429","4255627638.48239","12048398265.7402","13174408685.9381","14640527793.6434","15903143080.4771","18110327827.7277","27907918484.9077","33485389035.0244","32644511720.5015","27603321165.2212","25900637443.0916","26715924029.4263","26110928236.7923","25643283263.6487","27952509662.2085","27947632324.9555","32731748014.6641","26177777777.7778","16420362051.4372","25100545671.4383","27765894701.9868","28016834006.734","32067562858.5214","36672578312.6092","36626789605.372","31810694457.2051","35230524120.0335","44417966305.0282","39790401784.2586","41478839408.5169","51233507375.5419","65567356633.8649","89654794520.548","114725201257.168","127029632600.787","158122665793.742","112897475545.98","124837146336.272","163069653850.474","183196516346.594","187422995955.414","178291579838.843","127279526145.746","122185300046.006","139464096588.1","156539665050.537","156166054901.953","122250083019.503","161520571351.257","201953933142.179","",
"Latin America & Caribbean (excluding high income)","LAC","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","876327455841.959","998758828026.526","1063523475561.66","1151785317076.33","1385884991428.72","1569214592987.43","1660263248805.5","1814201533428.54","1979661582695.04","1992596902257.23","1763541734741.37","1951031841913.85","1903291615310.78","1716234411961.73","1751051045266.54","1982996086048.52","2392071532519.02","2810667368401.33","3323567858485.08","3840188474727.7","3559690649892.9","4431095979650.99","5180668822577.22","5157580673806.02","5311551081385.48","5330837429378.21","4534881260150.17","4391982161404.08","4893178929503.54","4726043253996.9","4664264531490.54","3925682577876.35","4500220358362.06","5164746384451.81","",
"Lao PDR","LAO","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","1757142855.91837","2366666615.55556","1776842097.16343","1087273103.69639","598961269.297879","714046821.093797","865559879.400406","1028087972.31085","1127806944.61513","1327748689.88094","1541794966.48878","1757533989.11382","1866668529.67362","1704582553.2945","1243177349.13798","1431637113.38157","1660408278.87789","1699625816.62537","1693883046.63419","1909955902.14911","2269398119.86321","2669821125.47372","3264394566.07594","4075572605.91519","5190805283.3008","5670990840.93593","6679604405.77842","8157262170.86008","9584412356.33691","11338527583.4343","12693403959.256","13784825969.75","15228402732.7657","16170189391.1828","17355921381.4955","17656109554.6817","17853650704.9136","17754927765.7731","14311266175.7426","",
"Lebanon","LBN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3408013973.73407","3460782102.57967","4791341406.03538","6086038174.5573","8112631498.94336","9925908037.02161","12210795535.9566","14089100533.2824","16069811718.0903","17394153602.7206","17599055817.4453","17581364842.4544","17575751243.7811","18281858805.9701","16761628739.6352","20345357992.0398","21299316498.8391","22173609851.4096","25572375014.9254","29551796105.4726","35173882928.6899","37935417042.1227","39687755961.5257","43812619515.7546","46661645794.3615","47517900238.806","49420820075.6219","50329517818.2421","52818451125.7048","53788957813.5987","50358759131.2741","30697478253.7961","21625781556.7843","","",
"Liberia","LBR","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","772600000","749500300","763200400","595100100","730700200","793400200","966999900","1218799900","1566400000","1623399900","1818599900","2273155200","2529644000","2875704600","2892652000","2947075700","3117419600","3087813500","2985754800","2965834700","2887982500","3295000000","3751046970","",
"Libya","LBY","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20746889763.7795","26805468750","33072307692.3077","46841723383.2759","60056945895.1364","68865365253.8028","87416057061.6962","61383711975.8366","75351592969.1897","48225037534.4699","90611759731.8887","74936709050.7586","57954479877.7894","49953813694.8874","50662893280.7442","68439539725.971","77676548875.9756","71083914323.1349","47646494861.7024","39157877249.0406","46182945972.2532","",
"St. Lucia","LCA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","160364220.481481","183221159.111111","172077947.148148","185929578.111111","238777696","268966204.814815","322614800.296296","356004455.259259","403151312.925926","458048582","521420084.703704","551072185.185185","611779481.481481","615096296.296296","643220851.851852","683599962.962963","712277962.962963","726242925.925926","789198296.296296","832349148.148148","887992592.592592","845608518.518518","863678185.185185","936570629.62963","997676296.296296","1063045629.62963","1213826592.59259","1268112444.44444","1365857333.33333","1356348259.25926","1442802851.85185","1548522111.11111","1560508962.96296","1622408000","1642388888.88889","1654325925.92593","1751359259.25926","1878011111.11111","1953066666.66667","1976334000","1572244444.44444","1901811111.11111","2240503703.7037","",
"Latin America & Caribbean","LCN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","992089258918.571","1128871078669.46","1207237934278.63","1313685692957.85","1555565943214.36","1749723227826.98","1881346925673.8","2039360839360.19","2235382421910.67","2257112183917.87","2032535275144.21","2246096911219.71","2198790445482.76","1974331165862.18","2008446201344.22","2297856910980.5","2774629744709.07","3270531608228.62","3868136111926.94","4499914645994.72","4218230944772.38","5210455500604.61","5925327642927.33","5999535800875.1","6169977467416.6","6294068878697.07","5262108177749.61","5118542727788.18","5682708599426.05","5530534239901.74","5453362304273.02","4616589174562.76","5309885516169.96","6034138371480.36","",
"Least developed countries: UN classification","LDC","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","108466280977.058","104819800747.267","101713867648.552","104943880602.832","109911221002.089","118152383726.08","130407012399.739","142212515056.886","156699433927.287","180274142122.711","192581946072.73","148775637471.496","154929916202.448","156386131484.714","161210064702.069","168842162817.496","177399750565.938","183199751923.125","188357751465.395","214521835520.51","207314192460.883","226634448543.628","255921914417.157","292526225824.198","343270326590.509","398873530039.752","481108932284.335","588869223907.039","606940015979.596","688095260350.091","793314544431.999","835471717014.846","902042579372.984","973493316346.144","947859558164.125","995862102147.584","1103317911679.08","1084718264883.31","1143483108990.69","1157200794140.8","1265271279218.96","1414374537011.96","",
"Low income","LIC","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199853292258.28","220073309868.511","146495547561.713","154484868469.768","158726940983.955","141718523215.507","132022513993.917","140844017176.33","139976618441.535","139117521200.095","174568796481.192","174414700253.806","187427020667.738","204452503869.341","241168431438.211","286954625773.972","334978481845.579","405968959676.438","486100113324.606","507064097578.808","563056503711.98","409119061618.198","397815256256.215","403606399678.686","436400167229.673","439059443945.171","439831840567.927","483023173901.316","409330877887.587","434773688124.852","428811982986.638","454438718812.567","514711334586.057","",
"Liechtenstein","LIE","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","88560582.6730239","103098416.151127","122806467.238332","163095019.547635","190667516.992532","242181078.169267","267835514.045611","298309815.79139","429450147.509123","494579500.518727","525567342.281591","502909417.475036","513179987.932669","515073920.678068","494036812.625363","520037686.320395","766047294.010785","1034867609.26829","1141916216.77031","1100855784.95347","1397231560.41285","1458812601.465","1603318475.51375","1644510925.36158","1914857877.35835","2387048793.66816","2461247481.81649","2259136037.50535","2437348816.70947","2575899291.35143","2434743786.1305","2241032462.97289","2372888098.15431","2627332545.70041","2858151534.06203","3126141905.92984","3506738881.98124","4120576557.4833","4569703348.75218","3869164134.82799","4285908797.1495","4532105463.48033","3807892637.60499","5110561611.55848","5374223244.85811","5162508403.6364","5985930500.89609","6748709241.06218","6917596481.37865","6269829689.81912","6866331075.94249","7098789073.87021","","",
"Sri Lanka","LKA","GNI (current US$)","NY.GNP.MKTP.CD","1406432689.07563","1407026659.66387","1438767407.40741","1223818201.68067","1306652050.42017","1683403361.34454","1750630252.10084","1855555555.55556","1771260504.20168","1953613445.37815","2142184873.94958","2158178752.10793","2352093802.34506","2622500000","3230375939.84962","3369329529.24394","3056361474.4352","3523788049.60541","2501281229.98078","3358445728.96596","4067150635.20871","4391688311.68831","4817779913.50312","5141478963.02592","5870951257.86164","5953387334.31517","6378443968.59386","6653634510.86957","6961175730.90223","6936477115.11789","7973539690.4643","8925839980.66232","9680880675.33653","10339859271.5232","11645649534.6014","12859512195.122","13701791206.803","14917511442.6174","15545384018.6191","15373003963.7599","16016130112.9723","15467999433.7511","16285197574.7439","18710453791.9602","20457644035.9719","24106796019.9005","27890790083.219","31997202612.9448","39744303906.4377","41580817112.8567","58019026505.0527","67101713795.8986","69233385160.8634","75248910875.4524","80720442913.0281","83118677957.8894","85816595299.7365","92061614515.9046","92095811316.3413","86545573251.9399","82160996720.7744","86558053936.2451","72489075663.3943","",
"Lower middle income","LMC","GNI (current US$)","NY.GNP.MKTP.CD","91669435048.3152","96499865922.894","96643444557.8701","108275168408.173","122659117567.114","132421060955.055","118481435187.312","128455277502.625","137923826051.716","151943155006.097","161708532178.915","176845413632.88","192795367264.504","234340043689.172","302154650793.639","332752361341.94","358373663690.169","413710871858.819","460784241880.569","536902243500.947","629951347658.385","658248991386.74","705321942412.285","759662844694.49","769241924150.822","828728298050.244","910110672087.087","882132181029.022","896527596787.438","903622495638.122","959229920454.365","889533006577.365","928047182791.063","927102924109.849","990990789128.176","1119514096964.19","1241695613473.96","1289350112724.74","1295383669912.45","1360455553190.39","1413574015080.39","1451625907974.46","1509444127508.51","1726731676485.78","2002220168325.01","2315174574403.04","2685428186558.38","3346359974966.64","3738494798663.19","3773367515771.07","4509991889596.43","5146121107902.94","5429484884884.38","5533190329072.6","5838692782027.52","5704992735414.35","5972168570457.54","6412330298588.84","6564500786437.18","6833523310723.05","6565290126694.56","7481374311473.85","8058880880953.91","",
"Low & middle income","LMY","GNI (current US$)","NY.GNP.MKTP.CD","356611742143.466","348239081866.908","348318540579.391","383518885988.004","439588257265.91","487027029380.919","489008101698.28","509256608900.141","535323743680.388","594495451484.199","646845475557.031","697263816559.699","781979127923.987","968270296891.395","1188865262887.38","1348750924505.48","1413458603606.21","1591044774875.26","1847726696341.42","2205792473782.85","2641554137866.34","2765507643212.16","2678687571081.17","2747675164948.98","2845366075146.26","2847205012540.73","2916034985635.28","3076482544919.2","3346298672892.72","3416877438335.09","3776627211865.76","3651974810729.71","3821398730440.55","4271328642866.79","4426809677597.4","4944009304846.21","5394938395814.29","5707767216446.4","5529833531171.01","5394079213636.9","5903141888290.36","5968000664525.18","6122725064165.25","6892634789787.6","8162470512903.71","9667618909293.9","11476650442342.6","14229761632716.8","17019329216722.7","16621932755623.7","20167429639205","23761517411360.3","25364002245088.8","26797781466920.9","27852015782816.8","26412851160108","26621445965481.6","29290021506618.4","30982061172050.5","31750251768111","30605144787963.2","36018166966850.1","38150175270294.4","",
"Lesotho","LSO","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","71819971.2720115","74101970.3592119","77825968.8696125","83467966.6128134","88479964.6080142","98152029.384089","107840905.395297","163986633.216083","239301698.217894","250893431.849284","286235071.558768","358915089.728772","444360111.090028","503786713.664591","694756520.644964","724558404.558405","695024663.478895","769317296.472489","665558806.922361","501638911.012148","587675883.7513","738934634.163592","810097832.914297","815068268.033006","957261932.323048","1079634196.02617","1211772733.23343","1167617700.54062","1207497554.07094","1339144326.64247","1266676303.7846","1321666085.78803","1192071789.36538","1195121584.73612","1130525381.89707","1194386614.16408","1123285816.46064","1654867702.81473","2072881339.40182","2183399928.42011","2243369855.25764","2344576909.78395","2392556453.20312","2293074892.8977","2872100467.22588","3089102150.16736","2892666013.15149","2718881337.31294","2719632972.79486","2639103769.74372","2400601096.79311","2620025914.52694","3042775635.89218","2823939028.1032","2449484452.52643","2742622195.30055","2696034814.20195","",
"Late-demographic dividend","LTE","GNI (current US$)","NY.GNP.MKTP.CD","231692939040.252","211272496078.068","210631585615.508","223494019755.738","258552709804.038","293508199204.975","317652978568.664","311541343507.787","310726896134.019","348375017803.414","397506137372.362","435502291780.887","493378994972.284","612526434771.185","689517825375.959","741883081341.698","749872657149.313","865802219974.82","1047393650002.44","1290671278542.08","1543107825486.42","1518208306153.92","1463102575797.87","1518475499654.07","1551053566145.32","1514847322752.96","1531561812596.5","1693530266866.67","2000914114461.92","2043191822031.48","2039340138300.27","2044775775828.72","2119761162425.47","2322557388041.07","2422943299449.6","2992365657094.05","3297950569447.35","3442225449475.26","3300136141766.83","3025923497453.2","3315620071229.05","3421007536346.27","3620107680205.08","4123745985910.64","4969065455481.55","5994990622144.41","7262565480247.29","9182899193844.06","11435246527386.2","11022962301266.8","13232975733209.9","16109111988684.4","17306246831895.1","18640577393787.6","19473806206547.6","18231228440930.1","18275983492981.2","20319677767307.9","22208960631887.6","22649307791802.7","22100093810477.3","26308423382657.8","27417449246050.2","",
"Lithuania","LTU","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7853767866.19361","8295451877.42771","9926974536.03798","10988111350.8848","10710222701.7695","11317713422.5291","12072044022.4428","14108872921.9498","18315975183.3051","22097516145.0571","25663070033.5863","29573019199.3977","38144798850.5747","46287801843.9924","38232906588.824","36887284560.476","42261715400.6605","41584616578.1745","45495776757.2547","47960568992.3636","39940688841.875","41513241212.6196","46031954861.7177","52084496480.7654","52901803474.7058","55325495240.9729","64252038543.154","68451885058.5839","",
"Luxembourg","LUX","GNI (current US$)","NY.GNP.MKTP.CD","492035662.522561","493161048.91954","520303076.217469","555508642.918832","632541612.876169","646031223.833928","677056363.460924","682465653.616809","747418082.099624","866872413.547598","1099260185.55869","1150373916.63227","1460639721.38209","1988041813.28917","2460608947.80447","2587295162.88253","2911346917.45037","3284764209.34159","4090814653.51608","4783285635.66318","5310504897.2272","4633382225.11951","4623996998.05757","4659143195.26627","4515406311.08629","4692131258.91705","6684345313.34658","8413480280.92923","9341786066.92266","9854732800.9828","12743261709.3192","13898135853.5145","15508292346.2986","15614277052.2388","16720042199.1801","20310578817.734","20323997394.1368","18904269282.8146","18886532562.7917","20201236234.1923","18782499824.5083","19049517003.537","19950388654.4585","24019997499.0239","31641464154.2109","34309510334.705","34360473818.5341","43858974247.4813","46059035709.8133","34736149608.2226","38203044611.6667","42768242732.4904","45915520597.7344","46779637636.2746","49979926556.9018","38657980989.0234","41225831605.5643","47031112675.0589","50751283867.9215","47877349992.9411","51783516552.218","58630447829.0688","54993885553.5022","",
"Latvia","LVA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5831289218.4826","6013429045.43134","6576458988.62811","7213082330.51352","7462203939.46673","7949004634.99421","8387665099.61943","9573346975.89813","11714710367.7284","14137886041.3685","16827637834.4742","21030822673.6895","30131969634.7969","35399410904.8385","28250467055.8799","24196595119.0757","27444998699.8034","27972506725.584","30136848287.9397","31426977355.7034","27135722905.2695","28043520978.3806","30407324342.8224","33883344508.4941","33726980608.3372","34385289591.9083","38710728430.3017","40324774809.7044","",
"Macao SAR, China","MAC","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","1149838101.98571","1147497892.26313","1325558749.77443","1368964495.11067","1556374428.15928","2001092510.58203","2327885210.44222","2746055189.00387","3263343549.02735","3788851560.10869","4957063307.11854","5672135022.68577","6295509820.44231","6944639131.86118","6940839199.63848","7008432869.91874","6504977272.80418","6133961473.25087","6197684994.82924","6811252878.57098","7290034036.50718","8039130104.68081","10026413049.5348","11314325873.0269","13247151195.2994","18056039843.4317","18426156249.7272","19261804723.1041","24909534445.2669","31539491118.2149","36351932898.983","42782587362.6515","46126586912.5189","40245135855.4082","40643939810.8633","44837696880.4265","48671496971.1392","48730916538.9376","30052097168.1006","30735120102.4779","28730735674.9276","",
"St. Martin (French part)","MAF","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GNI (current US$)","NY.GNP.MKTP.CD","2056915832.2613","2041502285.35181","2393444113.11948","2688870069.89442","2839844046.72275","2919282520.07217","2835496384.73745","3010380417.70659","3224391551.01581","3608543836.66404","3944843740.4283","4328425300.08659","5037326530.16867","6186592072.26046","7631719334.23452","8929595209.06544","9497304965.11674","10936258195.5728","13034179060.4538","15621949976.5845","21279755812.4353","17210392406.0031","17066730488.4492","15692902319.3012","14365609583.7983","14347548504.4221","18984999937.3932","21186660737.0899","24784028833.8551","25404220356.0956","29318726097.5097","31295201911.2048","32789119126.2591","30612485009.1408","34592148679.7783","37800505819.6721","42112709370.8079","38172814275.2178","45700588895.7746","45507339863.79","42253801449.2754","43098565634.2689","46425706151.8918","57337365467.8322","65542376012.5854","68578687216.0747","75504894286.1434","86665332000.0542","101626528087.532","99873225565.0296","99581285619.2078","108370716160.633","104953373174.425","114282741689.255","116737884764.791","108703008127.117","110026167792.814","116714427716.555","125425336311.069","126978615953.539","120193575825.745","139859068559.281","129049589298.333","",
"Monaco","MCO","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1754299565.21739","1992937445.88745","1727901675.97765","1204642063.05467","1352310309.3281","1591983554.57456","1827506004.56789","2211747378.53772","2953679177.17771","3392185084.87356","3809739169.53226","4811362819.18905","6649080392.65423","5745818449.40063","7480581273.20622","8991792743.46916","9519279677.54776","10391128071.4427","10223933207.4934","8251732876.27551","8445660758.03213","10074893158.464","11789517815.4762","12350734634.4239","11922157881.0624","13958750147.0588","14568053280.4233","",
"Madagascar","MDG","GNI (current US$)","NY.GNP.MKTP.CD","650793393.23403","676064335.859803","714566102.093148","734222182.837559","776139175.946818","806012049.681389","900264586.616326","956435313.729223","1031668829.22225","1051392481.70675","1108857700.22271","1192886703.20466","1339441931.67021","1648118532.08917","1903186533.23847","2270256388.0147","2169578028.35272","2357656134.28105","2668890091.06822","3451167298.68045","5157942662.24123","4671006428.37498","4689709701.18061","4568324614.82415","3759912517.72112","3673726255.30678","4192899217.44855","3038202023.82717","3010174181.25157","2986320071.0037","3770426976.45749","3093518521.97934","3567898597.5857","3912357001.90591","3366890335.63226","3671361237.53901","4769113182.99207","4133133398.08965","4280498855.90668","4172718601.00019","4531580137.45598","5338012258.07111","5254956307.32513","6265748468.49481","4993998513.90408","5736869752.59295","6248699559.54714","8438652196.52687","10625319395.1597","9470022799.48728","9803373258.6904","11339961188.9187","11207841557.6231","12000180962.1806","12173057216.3084","10894778487.7487","11379471782.2222","12760046042.0203","13299570422.2112","13612309667.8372","12666991320.7971","14254337198.6484","14877686480.4389","",
"Maldives","MDV","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","114074387.15131","120178995.944623","118649029.599913","158155947.638019","171914721.822807","193844535.175879","212896713.157125","248876377.864027","276917467.531875","313614051.7446","379025480.033985","428503653.35599","480780305.862362","511936219.201359","558212710.280374","594339124.893798","845635526.241735","874367273.4375","1016714805.97237","1192946752.31545","1132462434.32768","1534500390.9349","1587767022.34347","1989697750.64474","2089951652.1056","2276923144.34896","2479686373.75899","2614016250.83701","2931310318.57091","3342254337.55445","3797041805.91939","4057032048.65447","4440841847.79496","4911943785.17297","5166269606.71517","3406811508.61737","4766561593.27995","5610491125.24809","",
"Middle East & North Africa","MEA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","36206268294.7524","38610553625.9043","41316834858.1086","46487357084.4809","51777409579.5693","60271503861.6632","68696240855.3576","84331153192.8747","114283712030.495","211701613638.749","234927245870.977","293555367562.093","337148897026.785","355249089513.941","458314215365.794","580495796836.238","593235338848.947","601230971218.126","621696977201.169","629623322565.217","645841354563.749","678857865723.038","620042333822.154","617913127825.621","634967305678.871","825421974306.414","566220222579.075","622258901210.202","636363410546.218","679637413215.915","761259987941.884","841983118653.321","880182998133.124","867146517817.226","930770444890.298","1027379339711.35","1030753053084.9","1030513995394.47","1140918585112.12","1352633393644.62","1624035656863.42","1921315652354.27","2279530059259.06","2828514016550.44","2540790227864.18","2963232603938.15","3354608616294.71","3625812203035.54","3572165696161.59","3599811602415.87","3185699561997.01","3225294009110.31","3366614263090.9","3519853451313.89","3517562890322.18","3151268335091.95","3740843049838.7","4414597890614.41","",
"Mexico","MEX","GNI (current US$)","NY.GNP.MKTP.CD","12666168000","13775344000","14814304000","16530280000","19477944000","21234640000","23566704000","26201208000","28939512000","31985424000","34897440000","38495400000","44387480000","54435528000","70743688000","86091952000","86623836380.1374","79680733619.8113","99714406816.8841","130458574873.931","199125959653.174","253689233122.578","172341787525.265","147043246540.21","174155981123.531","186243538805.319","127036121731.427","140741270281.233","174365230444.7","213100786195.908","252627764640.462","304531707708.975","353562977713.644","518573511763.481","540993992208.27","366827054915.355","418196147535.979","510661980864.966","544023294441.948","618292484162.27","726950892480.38","782084384943.304","800797003363.105","757017510674.511","812126341854.446","904179622444.414","1004974290780.96","1084771599089.77","1145939366562.51","929066805984.397","1093237575348.16","1210622837847.36","1228761368767.04","1288984391471.59","1332054399753.24","1182962836946.15","1083159760701.56","1160558920111.93","1223821716325.76","1268448963183.63","1084885310855.53","1278777157059.98","1432147792034.22","",
"Marshall Islands","MHL","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152854100","135250400","136641000","143253700","149305200","151618100","160116500","167548500","167807100","168917800","178767700","181000300","191197200","188669300","190618000","196716700","207701600","208622400","221255400","226819567.480469","241519585.461426","254332279.602051","260148774.615478","267321163.17749","281668025.970459","286147144.317627","282690628.051758","296541934.967041","",
"Middle income","MIC","GNI (current US$)","NY.GNP.MKTP.CD","343458855247.912","334614214447.723","334095265807.733","367994888165.092","422870957694.895","468574469630.892","469132891445.593","488084400143.759","513870250455.875","571446719824.088","621582117122.998","670183064762.984","752634972898.439","933025222773.854","1146867560289.25","1299150487839.54","1360015845318.91","1529544741484.39","1778513429600.38","2127649415230.41","2553548292036.11","2676092355652.04","2591479777478.9","2660609840157.98","2754725410754.01","2757027009658.55","2816846382513.75","2966900654330.96","3226834355399.9","3288806654081.71","3626644712734.05","3494761419929.96","3696347831491.24","4135914156084.34","4287101429966.04","4805503543990.17","5254922861998.33","5559059631975.04","5384038184625.53","5250602282170.2","5735204522119.96","5800131050419.75","5942665295116.15","6695951355559.84","7930426241942.04","9391576366163.36","11154171181141.9","13838539290659.6","16550910388552.2","16134648274836.8","19624317938790","23356137050563.3","24967968115753.2","26395108304430.6","27417303335047.8","25976461890026.7","26184191029549.8","28809795442133.1","30571378078738.1","31314741273360.3","30176004588180.8","35561368171435.2","37634906389259.9","",
"North Macedonia","MKD","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4644646643.10954","4909775510.20408","2364849341.97604","2625765896.55172","3512968983.35012","4667244355.4494","4590725484.49485","3858807483.47616","3712079121.68348","3791491601.99212","3702842458.39474","3682391721.29725","3972614178.76844","4886356945.98704","5647495132.20348","6149437258.98083","6833763578.68353","7947222258.92406","9789799366.25583","9334914966.52821","9276086270.28465","10307350188.4715","9534185814.44031","10561387533.2571","11149662118.4457","9747431783.18268","10247925155.7349","10859414347.1733","12150990659.4701","12024667114.9758","11894791174.3625","13384035870.0929","12965414174.2421","",
"Mali","MLI","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","274847728.426141","341790655.738657","337201525.797523","354124048.526989","393751421.997705","485815787.5684","561341721.549583","533923989.37606","819675359.719364","931397928.392649","1049879227.90703","1233480082.45831","1581719561.64461","1740408616.91516","1503290188.86157","1307074839.50404","1267613069.30015","1211293780.33107","1366264671.58834","1827610108.25851","2070499253.5983","2142869392.81648","2181821909.27892","2666059917.3772","2721462226.93185","2823397096.83716","2820491828.83025","2058618951.05441","2659084422.3157","2730573673.74836","2643959255.75481","2869578288.66605","3396108684.30958","2931331695.39153","3302171389.41753","3666811218.8093","4553871234.11719","5272202707.35186","6040786902.22691","6648289888.15394","7857250945.49231","9524578799.75845","9764553230.63278","10269428513.0978","12532791363.7248","11981790282.0746","12810032272.8733","13980007389.4599","12808995432.8001","13651410705.5837","14864816778.5873","16560622892.2968","16584807149.3751","16726618026.267","18419319470.4693","18067642895.2867","",
