"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Bangladesh","BGD","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","28.7032048868339","24.8104103481539","19.5210989351333","22.0311457075086","20.5945963031461","16.9009655098113","19.488990193878","19.9647218729332","22.4583383137051","24.5006007363822","37.375111625249","36.4097176640836","30.3376789393907","29.1440323934091","33.7263358580019","26.6692522885583","19.3726906581175","16.0422085558822","14.3489116688513","15.7837922400755","13.5970948459162","11.8602389070274","10.2767419108144","10.6968323084173","10.2993502276537","9.41040588964907","10.0079896201209","8.09227442416867","6.82865283748165","7.28396621634927","5.00657158462558","6.37768535280657","4.80468409523044","5.42581349888465","4.45399151116508","4.92472546941832","5.29468275892971","5.29530804246838","5.08150108090486","3.82473072969872","3.30488274907089","3.81966390147885","3.95510129782628","4.49082950541318","5.54572747718798","5.98016401812591","5.93435111976913","",
"Bulgaria","BGR","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","0.71517661588569","1.71241286254184","2.98918996119017","4.11887846271476","10.2016312352431","15.5699631944165","17.0887324563526","21.9061732186523","26.2876512913288","18.6206171018388","5.40316861538462","8.16673282347917","6.19162352917602","12.727136464769","16.1190966864469","18.4540313024296","18.338642867935","16.91006288385","13.9431499458501","13.0533730030959","15.1268294199536","10.4147123263168","7.10014548783866","10.3757465391453","14.6908281483481","5.48879393445649","3.97005551315555","3.23913269235501","2.51938396363976","1.72412652613307","1.29361037287689","1.28394179337247","5.08246464055462","1.1242060868943","1.19164216473713","1.45898612602423","4.00406932615434","1.27089799907765","1.18818617730689","1.32151626505124","1.06134649241923","3.09587714779102","",
"Bahrain","BHR","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.04184528452593","12.674192913103","11.9790009876501","5.93502806757307","5.22392903311675","4.11622860062373","3.58475320968733","3.34135602851968","3.14809828478084","2.70532142542834","3.28688729425924","3.62899875974874","3.68588964301355","4.47447987783911","7.01257396324621","7.73227454068449","7.28281426076188","6.4709641489053","7.41961195392865","6.81380625080855","6.02907816430921","6.1816605426661","4.63604720534152","3.74345782342737","",
"Belarus","BLR","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.643911029650596","4.15263581230312","3.3592420394612","1.60409022769558","1.70081556800996","1.92196108475338","3.37805479479791","3.61966729766028","2.97732701076308","2.32637499075102","1.91962637493414","1.62127797812944","1.36255317119183","1.0919471509312","1.18372626931974","1.00295836973764","2.36516894958034","2.20988392613295","3.94924021044744","7.42753255685789","7.47579996525976","9.22242879965975","10.0014805780485","9.99779424859883","6.80726171495423","10.305504099551","8.30524265423715","9.47304094348546","5.54193437333653","7.45222229683984","",
"Belize","BLZ","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","5.22492709776751","12.4926952344644","10.4732112724758","8.92949040680024","7.90536185286104","7.70790529665833","7.01403088379385","6.19545355892649","5.42505812349086","5.99158651178918","8.5220104816571","11.7455147221718","12.1818567103616","10.281246242877","12.0277914682005","10.9073076382614","17.1417620525909","21.8100140911629","38.6791623982465","29.0733828659995","61.5160081058528","36.8493020363895","17.586848238792","78.9539216819878","11.6039820690158","13.1195225316872","11.5729599002046","9.34930317321407","9.2846050459321","10.7984596669468","6.89346010373868","7.39766834745657","8.69627184630559","8.28677021641383","7.91900807229792","8.44340936769688","10.4537147084637","58.4465451055568","5.3355041597193","",
"Bermuda","BMU","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","21.8451827884313","23.8978203510775","52.4388958923513","31.9219779138997","28.4889188294922","28.8299614330462","33.6381481598432","35.0083511902113","40.2134469811321","38.3239600081367","29.9643059631687","32.0093449879952","52.579443149492","31.2146378690917","34.1707331491713","29.7357390274976","34.3431776653598","34.3824901887209","25.7324828721454","25.7513491799382","25.60875197722","23.7766470463744","25.9624614191286","18.5535600449622","18.2090475950593","16.3978448843615","14.4015699509704","14.1969951429679","10.9151378875591","9.77565528015506","6.90095643518876","5.37549428587943","6.44883339720714","4.74882736759198","4.35691800523827","2.49980604877501","3.57073208138554","2.20582191144442","2.6308845741665","5.2460612915654","5.52978097587389","5.95107887512216","6.38913344274422","7.54039527989744","10.8979524488965","9.95462065716597","12.4759765297366","",
"Brazil","BRA","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","18.5348100744542","18.86493461668","21.9646288119911","31.893832092622","36.8181405550617","35.1672736975295","34.5159957653308","44.2438718684222","31.0076258103611","26.5283929683827","26.1573215442356","33.497866145796","32.4558427413853","37.3556336219211","27.2570976113559","18.5978745566658","16.6366901685174","14.7261882460548","13.0744275574015","17.2321206340311","23.6497187193839","22.5986868464809","20.7094466758625","27.3205612091519","41.8337159426657","36.6647912495498","22.647974025356","36.9393777492981","39.1822465235146","23.356857606251","29.9196413906412","19.4990537906045","10.8623043271174","9.33180678022279","7.11901245916338","5.9506734844238","6.76879448782303","4.06703457868282","7.14524856867204","5.4914209786828","12.7631469527654","10.6562031535628","10.8986661478591","11.8959427625946","14.7659546938547","11.9798140286037","8.34320823020636","7.41202638315805","",
"Barbados","BRB","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.53036545750162","4.69505966079551","11.8507099824423","12.6844892415372","14.4049539191019","11.190277888059","18.1626032269072","11.5094300369749","11.8356496463142","17.028472201436","11.3742444920148","10.1204811434009","10.3302058348266","6.67710961911913","5.73223504316178","15.2166308799541","14.2377809119843","",
"Botswana","BWA","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","3.21267609453193","1.55385998635416","1.88939189413608","2.46041706277694","1.61159176572601","1.69085448358956","1.448310759997","2.13730253082599","2.97032419253425","3.65498688779365","5.31650794518194","4.23598162507323","3.86061252217035","4.23204435755344","3.3301549631544","4.34041726954126","3.43810354282637","3.89749680633476","3.61000084562456","4.00290329740842","3.14062000800815","5.23308008789792","2.78744239716636","2.58142280357106","2.1428863083622","2.00179507819338","1.68980607963275","1.92848323953098","1.21174916600204","1.01805782404409","0.913881012691869","0.944099925656214","0.715854390884894","1.15992792396316","1.01010635158965","1.331342525139","0.978402545687432","0.820930725364198","2.03475970240253","0.583334178216561","2.10707343751678","1.89256490526752","2.41682649391939","2.25422157224847","2.78880672419759","3.50301546573851","1.84135794479609","1.80244787377635","",
"Central African Republic","CAF","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","3.31410558704773","3.57830918503977","2.3488769006388","3.84187115203813","4.73403872022004","4.05993876430201","12.1681128279029","15.5479893842172","13.5695344930743","14.2886121656413","13.1627793013522","12.813126938345","14.6864404646769","12.4936589093978","7.41990439341161","8.18090051786241","3.78226748080099","11.8260131176747","","","","","","","","","","","","","","","","","","","","","","","","","","4.11242237430168","5.07929482035928","5.57248657129797","",
"Canada","CAN","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","0","0.0145420207743154","0.0219290731540175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","7.58958385984067","9.76105095896503","6.61442691129369","6.36970960224014","8.34258792034677","7.99967191272075","8.5067382015998","10.1016352161233","10.61087782865","10.8471167581194","9.38499580272947","10.2438423904561","8.13551420499848","8.98416222815204","8.32007878237502","11.5007594228784","8.70614978223589","9.17518947476203","7.10365634221398","6.09499146981097","5.08765834133732","3.02695463642206","1.27949109885197","1.09628764086999","0.850106942984024","0.645147457761912","0.585786185578993","0.63504326598963","0.768929630666259","0.657141959874656","0.446124159147646","0.480039992306932","0.544490697183815","1.34005981208142","0.763737304766045","0.691453049447116","0.734223632345877","1.01216063370734","1.13417715479413","1.29780022208048","1.87991569124785","",
"Cote d'Ivoire","CIV","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","8.63789697296759","10.4033510109591","10.1033308582626","13.7909008249229","17.9606537774882","23.9089829853399","31.710109051219","34.3694246557647","32.6844566047325","24.2235268269643","23.6658588424293","26.5603859606328","21.6082061382103","20.6394373965487","18.4058313198884","19.0614300490244","22.3531743414911","18.7130666005544","19.3741896542523","22.0540051754875","19.113458110876","17.4202459768683","12.0639230990803","16.4852333836803","18.5756414051402","15.8482527431691","8.01111403723043","9.91383921259095","6.17344195173282","2.85497826745914","1.3486194625525","0.808709416488684","2.07032710151061","7.00588519878839","7.29916552254285","3.96507851502547","3.12466687405742","2.44807745839269","4.01684702252246","4.25516866831027","3.55845378701499","9.14931843921513","14.1927778327143","9.44871902343098","18.5777011180354","15.1639729193528","8.90094178933086","10.6798739833689","",
"Cameroon","CMR","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","5.84179670573433","8.53569113512566","8.76621010729824","9.74750252491828","11.8952857372324","15.2314169406541","11.5680655155927","11.7406754834044","11.8755545145463","12.5407895478833","16.3333378448317","12.1426691241343","7.66417368771964","13.0022289271631","12.3319504094522","11.2239652603358","18.5681814002186","16.7842418749248","17.2304215517138","18.4248926809392","17.27385964139","17.960948113675","16.5756999046865","14.257030201503","7.16561219276751","8.84210144976527","9.77539205690514","12.8478161161505","14.3545039550013","10.7256062166918","3.9504633561356","2.64669954093021","2.59460857638424","2.62882560450498","2.49660277851276","1.55456495050096","1.84109523260664","5.57397531255722","6.02422978542499","7.36909386673476","6.58223493160915","8.42150982008126","8.72547208944168","15.1528251372463","10.5339054789891","18.7408763850135","",
"Congo, Dem. Rep.","COD","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.78468774814008","9.03712813678573","7.52906837792973","7.59888896290728","12.3337277814104","3.0542060966034","2.44067188928518","2.49055668981859","2.84424683578332","2.80774539059938","3.24294658912803","3.57637979037823","2.92765065619061","1.99417939678864","6.87549188167572","1.9189245674928","1.41792831970669","2.40832150901919","",
"Congo, Rep.","COG","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","5.37188764241174","13.3479779455193","7.61302294848984","17.9664021457575","18.3436250003583","27.1996958587379","25.3332582789955","31.5386162658433","40.4182632322828","39.8570499234206","41.1899707027273","24.2700594746534","31.3777490463385","23.0009420755166","11.9326001077908","10.811667604978","52.1840990890519","10.934300861225","19.7184947092667","6.78254319899317","1.97475551274802","0.37913906915817","0.558579921312621","3.81875316322547","0.987873109307226","2.28076000903813","5.78964927344667","2.24621562406306","1.34338237661919","1.75555401047659","1.97127310973915","2.76852957643104","1.31911773171755","1.11831322171196","1.63290673578348","4.53128477076448","5.07760262859903","7.98315974617405","7.7763770250382","","","6.31862421989234","13.5723863477891","4.3750314383481","7.06534892554831","",
"Colombia","COL","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","21.2297433072764","18.2293017041936","18.4533047893764","16.9117305619522","15.971865240421","11.5874221023796","10.0454296260343","9.50455745196828","9.90571515586881","13.5113048146972","9.39095888934579","13.8996643494098","18.0955984088136","22.8523096831587","20.9298633652402","30.8280865836222","27.7211918717871","33.7806663735951","39.950121369863","38.5648607477987","34.5227164214491","32.8085728451909","35.6459809910365","26.7570962519982","29.2738920705062","24.6105934893741","20.8322893346405","18.153015370799","20.331985971916","32.3196957791707","20.9293946446129","27.7958679561951","32.75443757211","34.1211610041092","18.3810894275014","26.114225671019","16.8730070120978","13.0163551060694","9.41637501579128","9.20775684500948","9.12400746391076","6.54458847233012","6.91953290359365","5.93251093766573","7.63471712293642","9.41456973184366","12.2343566731521","18.5426906133692","17.2554029170747","14.5544295377725","16.5519590073989","23.5811588161918","11.1430609542387","",
"Comoros","COM","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","2.16101028057875","2.70849698874697","2.8997168909454","6.01493954923536","23.2133279110885","9.1897254356735","6.54093610278703","4.05814213870573","1.33208861768517","2.32866615212811","2.51475793512729","15.6713123828478","11.0122346295314","3.79134677318144","6.5083102577074","1.78516104693982","","","","","","","","4.63350003208726","5.40340776454644","6.51372594050412","5.56011313280068","33.7947181265748","15.3994423484582","14.6104456844715","4.73668498079374","3.80520271470164","13.2292330686291","0.540012364021734","0.591865638475954","7.198585983012","5.50330298674021","2.94478722866575","3.85613037620282","4.02100278598517","8.10608062237345","2.54156016580106","2.72814545162892","",
